,Model_Name,Enocding_Type,Clustering_Algorithm,Clusters,Silhouette_Score,Survival_Pval,Cluster_score
0,L2FeaStConv,alsnmf,KMEANS,2,0.594207406465267,0.9888349078259608,0.23218679068586212
1,L2FeaStConv,alsnmf,KMEANS,3,0.5363972920242358,0.22679720330688416,0.10107368211012233
2,L2FeaStConv,alsnmf,KMEANS,4,0.5482850977918279,0.1908620326403521,0.05330392351830486
3,L2FeaStConv,alsnmf,KMEANS,5,0.5380683107635348,0.45265914302789645,0.029902206841037688
4,L2FeaStConv,alsnmf,KMEANS,6,0.5448022216752963,0.021950659934081636,0.006409151477320055
5,L2FeaStConv,alsnmf,PAM,2,0.5719724893569946,0.767332458499291,0.24856748305582452
6,L2FeaStConv,alsnmf,PAM,3,0.5712850689888,0.6485993581495031,0.11104367895665124
7,L2FeaStConv,alsnmf,PAM,4,0.532760739326477,0.5629975367677202,0.061913191280120725
8,L2FeaStConv,alsnmf,PAM,5,0.5412762761116028,0.3765771795885983,0.038803081035240855
9,L2FeaStConv,alsnmf,PAM,6,0.5171187520027161,0.49123242087736363,0.024709803011159246
10,L2FeaStConv,alsnmf,COMMONNN,35,0.27259778745171565,0.868699298883367,0.00040732319111648957
11,L2FeaStConv,alsnmf,AFFINITY_PROPAGATION,10,0.5300465822219849,0.11159814711845449,0.0045464048915886505
12,L2FeaStConv,alsnmf,AGGLOMERATIVE_CLUSTERING,2,0.5948899270540219,0.9764722633686732,0.2311074427390041
13,L2FeaStConv,alsnmf,AGGLOMERATIVE_CLUSTERING,3,0.5304172634653924,0.966263383939185,0.10949490628091661
14,L2FeaStConv,alsnmf,AGGLOMERATIVE_CLUSTERING,4,0.5444959649306019,0.11815423362098815,0.05546873280359226
15,L2FeaStConv,alsnmf,AGGLOMERATIVE_CLUSTERING,5,0.49659039954972617,0.1396165121981237,0.03689522067372533
16,L2FeaStConv,alsnmf,AGGLOMERATIVE_CLUSTERING,6,0.48833063539467936,0.22198561848676715,0.01739884243900455
17,L2FeaStConv,alsnmf,BRICH,2,0.570443868637085,0.6955975119925651,0.24266281487595437
18,L2FeaStConv,alsnmf,BRICH,3,0.4993927776813507,0.19534294511457828,0.07989394734230337
19,L2FeaStConv,alsnmf,BRICH,4,0.5205054879188538,0.1816561982470169,0.05555090350171863
20,L2FeaStConv,alsnmf,BRICH,5,0.5264003276824951,0.030909053022619447,0.009771303092117125
21,L2FeaStConv,alsnmf,BRICH,6,0.5258195996284485,0.047536051187259204,0.008810155199969444
22,L2FeaStConv,alsnmf,DBSCAN,8,0.131102661771997,0.8844877794436461,0.009538425244841671
23,L2FeaStConv,alsnmf,MEANSHIFT,4,0.5114492568122772,0.018461267138728137,0.006707737068322051
24,L2FeaStConv,alsnmf,SPECTRAL_CLUSTERING,2,0.5948899270540219,0.9764722633686732,0.2311074427390041
25,L2FeaStConv,alsnmf,SPECTRAL_CLUSTERING,3,0.4630936292308543,0.286970537778777,0.06442978087649402
26,L2FeaStConv,alsnmf,SPECTRAL_CLUSTERING,4,0.39281295028860036,0.3285990910728448,0.04437903058125338
27,L2FeaStConv,alsnmf,SPECTRAL_CLUSTERING,5,0.5043135333847767,0.33969501630574367,0.018662258230593892
28,L2FeaStConv,alsnmf,SPECTRAL_CLUSTERING,6,0.3042574528800374,0.26600132820098243,0.0031745759491858534
29,L2FeaStConv,alsnmf,GAUSSIAN_MIXTURE,2,0.5921970860866479,0.8707274939108856,0.2299963492642974
30,L2FeaStConv,alsnmf,GAUSSIAN_MIXTURE,3,0.502560207783598,0.35846295906505116,0.10254889242320064
31,L2FeaStConv,alsnmf,GAUSSIAN_MIXTURE,4,0.5039906718702015,0.374331103499797,0.05134430887191889
32,L2FeaStConv,alsnmf,GAUSSIAN_MIXTURE,5,0.40827136921175905,0.4368358175391419,0.030262057635379102
33,L2FeaStConv,alsnmf,GAUSSIAN_MIXTURE,6,0.4693163163639978,0.020801070789212856,0.006246924265564409
0,L2FeaStConv,nmf,KMEANS,2,0.9593397405951344,0.0035138969588393116,0.007904636434342312
1,L2FeaStConv,nmf,KMEANS,3,0.794303701604896,0.00833382452945819,0.006157850350423125
2,L2FeaStConv,nmf,KMEANS,4,0.5518353579437497,0.011382860503388796,0.003907465025862146
3,L2FeaStConv,nmf,KMEANS,5,0.5302045813017869,0.020310938243568565,0.0036549543232917486
4,L2FeaStConv,nmf,KMEANS,6,0.46020395003072956,0.004446419929951166,0.0034199990970408575
5,L2FeaStConv,nmf,PAM,2,0.9686848521232605,0.0035138969588393116,0.007904636434342312
6,L2FeaStConv,nmf,PAM,3,0.47680342197418213,0.013564611587390599,0.007704779501584847
7,L2FeaStConv,nmf,PAM,4,0.5096063017845154,0.02799974003949264,0.003916230027158204
8,L2FeaStConv,nmf,PAM,5,0.47779178619384766,0.008578265630550431,0.0037894092374665157
9,L2FeaStConv,nmf,PAM,6,0.5208463668823242,0.03007457956703348,0.0015455433908130663
10,L2FeaStConv,nmf,COMMONNN,3,0.8775625352641794,0.010741559509937992,0.003967998971854517
11,L2FeaStConv,nmf,AFFINITY_PROPAGATION,2,0.9686848521232605,0.0035138969588393116,0.007904636434342312
12,L2FeaStConv,nmf,AGGLOMERATIVE_CLUSTERING,2,0.9593397405951344,0.0035138969588393116,0.007904636434342312
13,L2FeaStConv,nmf,AGGLOMERATIVE_CLUSTERING,3,0.8775625352641794,0.010741559509937992,0.003967998971854517
14,L2FeaStConv,nmf,AGGLOMERATIVE_CLUSTERING,4,0.5227030512198327,0.02715496297980077,0.003915929441549733
15,L2FeaStConv,nmf,AGGLOMERATIVE_CLUSTERING,5,0.5284184571293615,0.0144146938145403,0.0037217031610418186
16,L2FeaStConv,nmf,AGGLOMERATIVE_CLUSTERING,6,0.43098520243985766,0.026698379460600254,0.0036551106296084986
17,L2FeaStConv,nmf,BRICH,2,0.9686848521232605,0.0035138969588393116,0.007904636434342312
18,L2FeaStConv,nmf,BRICH,3,0.9047996401786804,0.010741559509937992,0.003967998971854517
19,L2FeaStConv,nmf,BRICH,4,0.7332266569137573,0.019622693769849216,0.0034028093179555843
20,L2FeaStConv,nmf,BRICH,5,0.7315084338188171,0.04251475409302785,0.001491702790082549
21,L2FeaStConv,nmf,BRICH,6,0.547979474067688,0.049012534984882034,0.0014824244146445051
22,L2FeaStConv,nmf,DBSCAN,2,0.9315671857909656,0.6619789967680672,0.015682290757289566
23,L2FeaStConv,nmf,MEANSHIFT,5,0.6637216711208082,0.02708138869050177,0.00153519808253996
24,L2FeaStConv,nmf,SPECTRAL_CLUSTERING,2,0.9451346060602768,0.4565687395482073,0.011809336359740321
25,L2FeaStConv,nmf,SPECTRAL_CLUSTERING,3,0.469867683277993,0.7577573446230086,0.011380110028234976
26,L2FeaStConv,nmf,SPECTRAL_CLUSTERING,4,0.18951303931964242,0.8715552337152843,0.002950482388661874
27,L2FeaStConv,nmf,SPECTRAL_CLUSTERING,5,-0.08378306313341942,0.07053605519371693,0.0015829514871608826
28,L2FeaStConv,nmf,SPECTRAL_CLUSTERING,6,-0.14268568952108093,0.12191431845754912,0.0011327749067702652
29,L2FeaStConv,nmf,GAUSSIAN_MIXTURE,2,0.9593397405951344,0.0035138969588393116,0.007904636434342312
30,L2FeaStConv,nmf,GAUSSIAN_MIXTURE,3,0.7462675035871759,0.004798222526455134,0.006780776355976453
31,L2FeaStConv,nmf,GAUSSIAN_MIXTURE,4,0.6238583900002239,0.010599547104474201,0.0037869750718735307
32,L2FeaStConv,nmf,GAUSSIAN_MIXTURE,5,0.4872174067050229,0.01019814832786797,0.0035409472220438655
33,L2FeaStConv,nmf,GAUSSIAN_MIXTURE,6,0.47613516561076896,0.0323402877752029,0.0020738116472915464
0,L2FeaStConv,fpdnmf,KMEANS,2,0.580131739833768,0.9483931676169151,0.2299963492642974
1,L2FeaStConv,fpdnmf,KMEANS,3,0.5261999928359468,0.08699914631877231,0.0990379943640074
2,L2FeaStConv,fpdnmf,KMEANS,4,0.5576272683747191,0.25229676591808237,0.052982658336477195
3,L2FeaStConv,fpdnmf,KMEANS,5,0.543037417498723,0.4505761212913746,0.030729690117730534
4,L2FeaStConv,fpdnmf,KMEANS,6,0.5607380352411966,0.030219875338504298,0.006323219693278874
5,L2FeaStConv,fpdnmf,PAM,2,0.5307683944702148,0.8604610953425887,0.2445675465468802
6,L2FeaStConv,fpdnmf,PAM,3,0.570097029209137,0.9430624549328482,0.10947866411427833
7,L2FeaStConv,fpdnmf,PAM,4,0.5517260432243347,0.3553943172412869,0.060981264218683155
8,L2FeaStConv,fpdnmf,PAM,5,0.5430033206939697,0.2767560729917505,0.03859016668112037
9,L2FeaStConv,fpdnmf,PAM,6,0.519884467124939,0.33663348179225155,0.024936288224284946
10,L2FeaStConv,fpdnmf,COMMONNN,26,-0.41003187789219286,0.03762750397284644,0.0003738140646104063
11,L2FeaStConv,fpdnmf,AFFINITY_PROPAGATION,10,0.5614713430404663,0.07378012608810884,0.004734108772374963
12,L2FeaStConv,fpdnmf,AGGLOMERATIVE_CLUSTERING,2,0.5793614944189673,0.9764722633686732,0.2311074427390041
13,L2FeaStConv,fpdnmf,AGGLOMERATIVE_CLUSTERING,3,0.5189248563646117,0.966263383939185,0.10949490628091661
14,L2FeaStConv,fpdnmf,AGGLOMERATIVE_CLUSTERING,4,0.5513661814661963,0.3205464083227608,0.04563563926113727
15,L2FeaStConv,fpdnmf,AGGLOMERATIVE_CLUSTERING,5,0.5314416849938054,0.327447102734222,0.03056530982169103
16,L2FeaStConv,fpdnmf,AGGLOMERATIVE_CLUSTERING,6,0.5473495927517277,0.020711485658863354,0.006316229986111785
17,L2FeaStConv,fpdnmf,BRICH,2,0.5240591764450073,0.8642733981262835,0.24825002777733685
18,L2FeaStConv,fpdnmf,BRICH,3,0.46202439069747925,0.26521708355803075,0.08227394111190811
19,L2FeaStConv,fpdnmf,BRICH,4,0.5280920267105103,0.385292122889878,0.05652501766406801
20,L2FeaStConv,fpdnmf,BRICH,5,0.5289329290390015,0.0659935077867343,0.009801013011565435
21,L2FeaStConv,fpdnmf,BRICH,6,0.5226320624351501,0.10621594480026203,0.008906350380626418
22,L2FeaStConv,fpdnmf,DBSCAN,2,0.14432999031307495,0.6266737796601929,0.04190409676036888
23,L2FeaStConv,fpdnmf,MEANSHIFT,3,0.4109257654575754,0.10975089703044039,0.04330538860825027
24,L2FeaStConv,fpdnmf,SPECTRAL_CLUSTERING,2,0.5745148950933161,0.5748713100609092,0.21567911620450472
25,L2FeaStConv,fpdnmf,SPECTRAL_CLUSTERING,3,0.46943393845917075,0.11615164951309241,0.06041293139198772
26,L2FeaStConv,fpdnmf,SPECTRAL_CLUSTERING,4,0.5063108806058426,0.5453089130139692,0.03688131708645466
27,L2FeaStConv,fpdnmf,SPECTRAL_CLUSTERING,5,0.5129444999578369,0.031491828434107465,0.006542405062954882
28,L2FeaStConv,fpdnmf,SPECTRAL_CLUSTERING,6,0.4453535534857431,0.06605734513094728,0.0058287439694053355
29,L2FeaStConv,fpdnmf,GAUSSIAN_MIXTURE,2,0.5768411095896142,0.8427230270149566,0.2288535102617419
30,L2FeaStConv,fpdnmf,GAUSSIAN_MIXTURE,3,0.5073484950416091,0.3779764897648067,0.102416421271436
31,L2FeaStConv,fpdnmf,GAUSSIAN_MIXTURE,4,0.4922274886393401,0.297753196304481,0.052320642909697825
32,L2FeaStConv,fpdnmf,GAUSSIAN_MIXTURE,5,0.449596998163648,0.5119342693617083,0.023999458010223886
33,L2FeaStConv,fpdnmf,GAUSSIAN_MIXTURE,6,0.4459605814974884,0.024631883262826348,0.006252090379261707
0,L2FeaStConv,pnmf,KMEANS,2,0.9803081955714895,0.0035138969588393116,0.007904636434342312
1,L2FeaStConv,pnmf,KMEANS,3,0.8923439307762007,0.010741559509937992,0.003967998971854517
2,L2FeaStConv,pnmf,KMEANS,4,0.4005720579707664,0.026201050078607492,0.003918975859245734
3,L2FeaStConv,pnmf,KMEANS,5,0.44779477036392434,0.045079045873996595,0.0037070418800234876
4,L2FeaStConv,pnmf,KMEANS,6,0.4019706764248786,0.04791179203886846,0.0035509858326710927
5,L2FeaStConv,pnmf,PAM,2,0.9794580936431885,0.0035138969588393116,0.007904636434342312
6,L2FeaStConv,pnmf,PAM,3,0.8444963693618774,0.010741559509937992,0.0047576683557034
7,L2FeaStConv,pnmf,PAM,4,0.4676961600780487,0.027357505383040326,0.005196327559990404
8,L2FeaStConv,pnmf,PAM,5,0.4584174156188965,0.04944068394289217,0.005023624699301926
9,L2FeaStConv,pnmf,PAM,6,0.4401354491710663,0.04171253878570407,0.0044033244253748076
10,L2FeaStConv,pnmf,COMMONNN,12,0.05921959990803712,0.9764066236834288,0.001070054767983649
11,L2FeaStConv,pnmf,AFFINITY_PROPAGATION,6,0.6996837854385376,7.39803790577763e-05,0.0008845451903306575
12,L2FeaStConv,pnmf,AGGLOMERATIVE_CLUSTERING,2,0.9803081955714895,0.0035138969588393116,0.007904636434342312
13,L2FeaStConv,pnmf,AGGLOMERATIVE_CLUSTERING,3,0.8923439307762007,0.010741559509937992,0.003967998971854517
14,L2FeaStConv,pnmf,AGGLOMERATIVE_CLUSTERING,4,0.3937773145476996,0.01306574122177271,0.003918975859245734
15,L2FeaStConv,pnmf,AGGLOMERATIVE_CLUSTERING,5,0.36285870903524287,0.028669073952858594,0.0037350822389735734
16,L2FeaStConv,pnmf,AGGLOMERATIVE_CLUSTERING,6,0.3902499628049857,0.05454085508567419,0.0032295368014415475
17,L2FeaStConv,pnmf,BRICH,2,0.9794580936431885,0.0035138969588393116,0.007904636434342312
18,L2FeaStConv,pnmf,BRICH,3,0.8674030303955078,0.010741559509937992,0.003967998971854517
19,L2FeaStConv,pnmf,BRICH,4,0.52811598777771,0.004361575429948809,0.0034733923672202733
20,L2FeaStConv,pnmf,BRICH,5,0.523884117603302,0.010651556630989453,0.0015051106569897606
21,L2FeaStConv,pnmf,BRICH,6,0.4888414442539215,0.011216400914454333,0.0014755717275677818
22,L2FeaStConv,pnmf,DBSCAN,2,0.6721089082329578,0.9900454452910049,0.11710925223409153
23,L2FeaStConv,pnmf,MEANSHIFT,6,0.7175054904891127,7.39803790577763e-05,0.0008845451903306575
24,L2FeaStConv,pnmf,SPECTRAL_CLUSTERING,2,0.9803081955714895,0.0035138969588393116,0.007904636434342312
25,L2FeaStConv,pnmf,SPECTRAL_CLUSTERING,3,0.8923439307762007,0.010741559509937992,0.003967998971854517
26,L2FeaStConv,pnmf,SPECTRAL_CLUSTERING,4,0.30470777075864386,0.020419618105832062,0.003915291381820541
27,L2FeaStConv,pnmf,SPECTRAL_CLUSTERING,5,-0.20089202883895285,0.01566593355616105,0.0019746496420673717
28,L2FeaStConv,pnmf,SPECTRAL_CLUSTERING,6,-0.27711604581772536,0.025124409055105167,0.0013203270348501705
29,L2FeaStConv,pnmf,GAUSSIAN_MIXTURE,2,0.9803081955714895,0.0035138969588393116,0.007904636434342312
30,L2FeaStConv,pnmf,GAUSSIAN_MIXTURE,3,0.8923439307762007,0.010741559509937992,0.003967998971854517
31,L2FeaStConv,pnmf,GAUSSIAN_MIXTURE,4,0.41502476216069945,0.0280704684798132,0.0038991794402653333
32,L2FeaStConv,pnmf,GAUSSIAN_MIXTURE,5,0.372602247366507,0.03538080673880993,0.0037471836319497957
33,L2FeaStConv,pnmf,GAUSSIAN_MIXTURE,6,0.38163671971698304,0.09288367027762638,0.0024844339675118947
0,L2FeaStConv,gnmf,KMEANS,2,0.520881548110571,0.9674847214973763,0.2499007952254726
1,L2FeaStConv,gnmf,KMEANS,3,0.5568333095263698,0.6668885778790803,0.10010550204246306
2,L2FeaStConv,gnmf,KMEANS,4,0.5445135734588414,0.6761281738042925,0.056392432597152625
3,L2FeaStConv,gnmf,KMEANS,5,0.5338979183306855,0.8264863016723465,0.03528115168047246
4,L2FeaStConv,gnmf,KMEANS,6,0.5149248382176851,0.9057121977422466,0.024868375569341565
5,L2FeaStConv,gnmf,PAM,2,0.4461102783679962,0.9937873561695137,0.23967873525817052
6,L2FeaStConv,gnmf,PAM,3,0.5271590352058411,0.7684829272803722,0.10279453501210394
7,L2FeaStConv,gnmf,PAM,4,0.5344228148460388,0.6982017393910815,0.056894301858025104
8,L2FeaStConv,gnmf,PAM,5,0.5274471640586853,0.8471250480211017,0.03527959557137358
9,L2FeaStConv,gnmf,PAM,6,0.5301048159599304,0.8581288090537426,0.024499260045646506
10,L2FeaStConv,gnmf,COMMONNN,3,0.028674283333070014,0.012797098512124794,0.006920575354337665
11,L2FeaStConv,gnmf,AFFINITY_PROPAGATION,10,0.5669903755187988,0.9684009387670113,0.008581361507682688
12,L2FeaStConv,gnmf,AGGLOMERATIVE_CLUSTERING,2,0.5404747021767197,0.49914382993723705,0.1776797193695338
13,L2FeaStConv,gnmf,AGGLOMERATIVE_CLUSTERING,3,0.5566391742288388,0.6921982941601632,0.09973308755432217
14,L2FeaStConv,gnmf,AGGLOMERATIVE_CLUSTERING,4,0.46857710319385854,0.862815287069917,0.06185013549727071
15,L2FeaStConv,gnmf,AGGLOMERATIVE_CLUSTERING,5,0.49289477491038053,0.921536969782727,0.02852769444786176
16,L2FeaStConv,gnmf,AGGLOMERATIVE_CLUSTERING,6,0.49717203630867296,0.8924904906324882,0.020808613304600966
17,L2FeaStConv,gnmf,BRICH,2,0.44371306896209717,0.6259562027287653,0.22523452008698275
18,L2FeaStConv,gnmf,BRICH,3,0.507835865020752,0.6623580957503472,0.09037710318836721
19,L2FeaStConv,gnmf,BRICH,4,0.4974046051502228,0.7407949969457239,0.03382855255013508
20,L2FeaStConv,gnmf,BRICH,5,0.4862072169780731,0.868074667456941,0.027081576369219998
21,L2FeaStConv,gnmf,BRICH,6,0.5222857594490051,0.9386896456022944,0.020597437255309325
22,L2FeaStConv,gnmf,SPECTRAL_CLUSTERING,2,0.520881548110571,0.9674847214973763,0.2499007952254726
23,L2FeaStConv,gnmf,SPECTRAL_CLUSTERING,3,0.14737113191161205,0.8437296473215637,0.10493431639225242
24,L2FeaStConv,gnmf,SPECTRAL_CLUSTERING,4,-0.08853660534555464,0.8146884403262716,0.0038324177702473553
25,L2FeaStConv,gnmf,SPECTRAL_CLUSTERING,5,-0.09174385535755321,0.8997644987889615,0.0019535330250745817
26,L2FeaStConv,gnmf,SPECTRAL_CLUSTERING,6,-0.08887664883788468,0.9213826540562113,0.001310768468966476
27,L2FeaStConv,gnmf,GAUSSIAN_MIXTURE,2,-0.053494747940868545,0.0035138969588393116,0.007904636434342312
28,L2FeaStConv,gnmf,GAUSSIAN_MIXTURE,3,0.10229547346099842,0.00913964648548583,0.007447785568975083
29,L2FeaStConv,gnmf,GAUSSIAN_MIXTURE,4,0.5425537322721038,0.5832662418036756,0.05688237076006477
30,L2FeaStConv,gnmf,GAUSSIAN_MIXTURE,5,0.5233789392603355,0.8052111566945084,0.03674224627003177
31,L2FeaStConv,gnmf,GAUSSIAN_MIXTURE,6,0.07189770887187073,6.55282957221596e-05,0.0018667142150476162
0,L3LEConv,final,KMEANS,2,0.992590475409979,0.0035138969588393116,0.007904636434342312
1,L3LEConv,final,KMEANS,3,0.9931987777641967,0.009084051826677588,0.0047576683557034
2,L3LEConv,final,KMEANS,4,0.9960159362549801,0.022639789196374646,0.002168298298844607
3,L3LEConv,final,KMEANS,5,0.9960159362549801,0.022639789196374646,0.002168298298844607
4,L3LEConv,final,KMEANS,6,0.9960159362549801,0.022639789196374646,0.002168298298844607
5,L3LEConv,final,PAM,2,0.9953969717025757,0.8947044168029132,0.023332962968841763
6,L3LEConv,final,PAM,3,0.9934636354446411,0.22418021297516133,0.00593972992411692
7,L3LEConv,final,PAM,4,0.9960159659385681,0.022639789196374646,0.002168298298844607
8,L3LEConv,final,PAM,5,0.9840637445449829,0.04840686753455655,0.0013262168716438594
9,L3LEConv,final,PAM,6,0.9760956168174744,6.142943106011146e-05,0.0008845451903306575
10,L3LEConv,final,COMMONNN,4,0.9960159362549801,0.022639789196374646,0.002168298298844607
11,L3LEConv,final,AFFINITY_PROPAGATION,4,0.9960159659385681,0.022639789196374646,0.002168298298844607
12,L3LEConv,final,AGGLOMERATIVE_CLUSTERING,2,0.992590475409979,0.0035138969588393116,0.007904636434342312
13,L3LEConv,final,AGGLOMERATIVE_CLUSTERING,3,0.9931987777641967,0.009084051826677588,0.0047576683557034
14,L3LEConv,final,AGGLOMERATIVE_CLUSTERING,4,0.9960159362549801,0.022639789196374646,0.002168298298844607
15,L3LEConv,final,AGGLOMERATIVE_CLUSTERING,5,0.9840637450199203,0.04840913230035385,0.0013262168716438594
16,L3LEConv,final,AGGLOMERATIVE_CLUSTERING,6,0.00796812749003984,0.08478117244564738,0.0009949964726559473
17,L3LEConv,final,DBSCAN,2,0.969055782120473,0.8947044168029132,0.023332962968841763
18,L3LEConv,final,MEANSHIFT,4,0.9960159362549801,0.022639789196374646,0.002168298298844607
19,L3LEConv,final,SPECTRAL_CLUSTERING,2,0.992590475409979,0.0035138969588393116,0.007904636434342312
20,L3LEConv,final,SPECTRAL_CLUSTERING,3,0.9931987777641967,0.009084051826677588,0.0047576683557034
21,L3LEConv,final,SPECTRAL_CLUSTERING,4,0.9960159362549801,0.022639789196374646,0.002168298298844607
22,L3LEConv,final,SPECTRAL_CLUSTERING,5,0.0199203187250996,0.0480085068518245,0.002129015008730612
23,L3LEConv,final,SPECTRAL_CLUSTERING,6,0.0199203187250996,0.024870847192565004,0.0018228823029649767
24,L3LEConv,final,GAUSSIAN_MIXTURE,2,0.992590475409979,0.0035138969588393116,0.007904636434342312
25,L3LEConv,final,GAUSSIAN_MIXTURE,3,0.9931987777641967,0.009084051826677588,0.0047576683557034
26,L3LEConv,final,GAUSSIAN_MIXTURE,4,0.9960159362549801,0.022639789196374646,0.002168298298844607
27,L3LEConv,final,GAUSSIAN_MIXTURE,5,0.9960159362549801,0.022639789196374646,0.002168298298844607
28,L3LEConv,final,GAUSSIAN_MIXTURE,6,0.9960159362549801,0.022639789196374646,0.002168298298844607
0,L3LEConv,alsnmf,KMEANS,2,0.9998743753595368,0.8947044168029132,0.023332962968841763
1,L3LEConv,alsnmf,KMEANS,3,0.9973746341689064,0.22418021297516133,0.00593972992411692
2,L3LEConv,alsnmf,KMEANS,4,0.9960159362549801,0.022639789196374646,0.002168298298844607
3,L3LEConv,alsnmf,KMEANS,5,0.9960159362549801,0.022639789196374646,0.002168298298844607
4,L3LEConv,alsnmf,KMEANS,6,0.9960159362549801,0.022639789196374646,0.002168298298844607
5,L3LEConv,alsnmf,PAM,2,0.9936869740486145,0.8947044168029132,0.023332962968841763
6,L3LEConv,alsnmf,PAM,3,0.9989410638809204,0.22418021297516133,0.00593972992411692
7,L3LEConv,alsnmf,PAM,4,0.9960159659385681,0.022639789196374646,0.002168298298844607
8,L3LEConv,alsnmf,PAM,5,0.9880478382110596,2.1469783431843986e-05,0.0011937573797756386
9,L3LEConv,alsnmf,PAM,6,0.9880478382110596,2.1469783431843986e-05,0.0011937573797756386
10,L3LEConv,alsnmf,COMMONNN,3,0.9973746341689064,0.22418021297516133,0.00593972992411692
11,L3LEConv,alsnmf,AFFINITY_PROPAGATION,4,0.9960159659385681,0.022639789196374646,0.002168298298844607
12,L3LEConv,alsnmf,AGGLOMERATIVE_CLUSTERING,2,0.9998743753595368,0.8947044168029132,0.023332962968841763
13,L3LEConv,alsnmf,AGGLOMERATIVE_CLUSTERING,3,0.9973746341689064,0.22418021297516133,0.00593972992411692
14,L3LEConv,alsnmf,AGGLOMERATIVE_CLUSTERING,4,0.9960159362549801,0.022639789196374646,0.002168298298844607
15,L3LEConv,alsnmf,AGGLOMERATIVE_CLUSTERING,5,0.0199203187250996,0.046149553636446336,0.0014041091292029764
16,L3LEConv,alsnmf,AGGLOMERATIVE_CLUSTERING,6,0.0199203187250996,0.07248614434275541,0.001038206423635218
17,L3LEConv,alsnmf,BRICH,2,0.9936869740486145,0.8947044168029132,0.023332962968841763
18,L3LEConv,alsnmf,BRICH,3,0.9989410638809204,0.22418021297516133,0.00593972992411692
19,L3LEConv,alsnmf,BRICH,4,0.9960159659385681,0.022639789196374646,0.002168298298844607
20,L3LEConv,alsnmf,BRICH,5,0.9960159659385681,0.022639789196374646,0.002168298298844607
21,L3LEConv,alsnmf,BRICH,6,0.9960159659385681,0.022639789196374646,0.002168298298844607
22,L3LEConv,alsnmf,DBSCAN,2,0.9998743753595368,0.8947044168029132,0.023332962968841763
23,L3LEConv,alsnmf,MEANSHIFT,2,0.9998743753595368,0.8947044168029132,0.023332962968841763
24,L3LEConv,alsnmf,SPECTRAL_CLUSTERING,2,0.9998743753595368,0.8947044168029132,0.023332962968841763
25,L3LEConv,alsnmf,SPECTRAL_CLUSTERING,3,0.02377875782965635,0.6349232583410727,0.017331348008638843
26,L3LEConv,alsnmf,SPECTRAL_CLUSTERING,4,0.02377875782965635,0.804069607908319,0.008238155934561581
27,L3LEConv,alsnmf,SPECTRAL_CLUSTERING,5,0.02377875782965635,0.42308296529590605,0.0030045074173230034
28,L3LEConv,alsnmf,SPECTRAL_CLUSTERING,6,0.02377875782965635,0.9672881215078876,0.0063207918800076085
29,L3LEConv,alsnmf,GAUSSIAN_MIXTURE,2,0.9998743753595368,0.8947044168029132,0.023332962968841763
30,L3LEConv,alsnmf,GAUSSIAN_MIXTURE,3,0.9973746341689064,0.22418021297516133,0.00593972992411692
31,L3LEConv,alsnmf,GAUSSIAN_MIXTURE,4,0.9973746341689064,0.22418021297516133,0.00593972992411692
32,L3LEConv,alsnmf,GAUSSIAN_MIXTURE,5,0.9973746341689064,0.22418021297516133,0.00593972992411692
33,L3LEConv,alsnmf,GAUSSIAN_MIXTURE,6,0.9973746341689064,0.22418021297516133,0.00593972992411692
0,L3LEConv,nmf,AGGLOMERATIVE_CLUSTERING,2,0.0,0.7298415681125254,0.003968190981095538
1,L3LEConv,nmf,AGGLOMERATIVE_CLUSTERING,3,0.0,0.7723589479841588,0.0019880398246692587
2,L3LEConv,nmf,AGGLOMERATIVE_CLUSTERING,4,0.0,0.8945734913691241,0.0013262386694831412
3,L3LEConv,nmf,AGGLOMERATIVE_CLUSTERING,5,0.0,0.8924419035249879,0.0009950088422850559
4,L3LEConv,nmf,AGGLOMERATIVE_CLUSTERING,6,0.0,0.9265614110162275,0.0007961654600121043
5,L3LEConv,nmf,SPECTRAL_CLUSTERING,2,0.0,0.7054219668959942,0.019523499626990046
6,L3LEConv,nmf,SPECTRAL_CLUSTERING,3,0.0,0.5752449947124156,0.0026489217393161936
7,L3LEConv,nmf,SPECTRAL_CLUSTERING,4,0.0,0.04621599627862097,0.003703623806285261
8,L3LEConv,nmf,SPECTRAL_CLUSTERING,5,0.0,0.9400507284145394,0.0016944022981963973
9,L3LEConv,nmf,SPECTRAL_CLUSTERING,6,0.0,0.529112452147537,0.0026346455959389676
0,L3LEConv,fpdnmf,KMEANS,2,0.38573633903954785,0.0635945536392852,0.24790082697100047
1,L3LEConv,fpdnmf,KMEANS,3,0.395796374907266,0.31528127723126675,0.10876091205711579
2,L3LEConv,fpdnmf,KMEANS,4,0.4221304080482441,0.22832771389898612,0.06227513408113397
3,L3LEConv,fpdnmf,KMEANS,5,0.4025686633704191,0.07928410037407284,0.039180687435458925
4,L3LEConv,fpdnmf,KMEANS,6,0.3938880027157762,0.030386453874013668,0.02654530510291333
5,L3LEConv,fpdnmf,PAM,2,0.363208532333374,0.12251793670043146,0.24751988063681526
6,L3LEConv,fpdnmf,PAM,3,0.33936893939971924,0.029010062397352175,0.1087243108110935
7,L3LEConv,fpdnmf,PAM,4,0.3702405095100403,0.03723833291304585,0.061813301526057525
8,L3LEConv,fpdnmf,PAM,5,0.3483942151069641,0.0761941289999407,0.03880087907654684
